,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,criterion,gamma,kernel,learning_rate,max_depth,max_features,min_samples_split,n_estimators
3692,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,90,30,
3695,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,5,100,2,
3703,RF,0.0,0.4600000000000001,1.0,0.2635442193552261,,False,entropy,,,,5,100,30,
3696,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,100,3,
3697,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,5,100,5,
3698,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,100,7,
1282,RF,0.25,0.5599999999999999,1.0,0.20604745947367453,,True,entropy,,,,15,100,25,
3699,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,5,100,10,
3700,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,100,15,
3701,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,100,20,
1271,RF,0.25,0.5433333333333332,1.0,0.21669230617526675,,True,entropy,,,,15,90,25,
3702,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,100,25,
1073,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,True,gini,,,,,30,25,
3778,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,60,20,
3676,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,80,7,
887,RF,0.4,0.6100000000000001,1.0,0.1556705923844749,,True,gini,,,,3,70,30,
3810,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,90,15,
3811,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,90,20,
3812,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,90,25,
3813,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,90,30,
3814,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,90,35,
3817,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,3,100,3,
3819,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,100,7,
3821,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,100,15,
3822,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,100,20,
3823,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,100,25,
3807,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,90,5,
3824,RF,0.0,0.4600000000000001,1.0,0.2635442193552261,,False,entropy,,,,3,100,30,
3825,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,entropy,,,,3,100,35,
864,RF,0.25,0.5399999999999999,1.0,0.21084486134491293,,True,gini,,,,3,50,25,
3835,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,2,20,30,
3836,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,2,20,35,
3847,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,2,25,35,
3855,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,2,30,20,
3856,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,2,30,25,
3857,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,2,30,30,
3808,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,90,7,
3806,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,90,3,
3779,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,60,25,
3792,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,70,35,
3780,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,60,30,
3781,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,60,35,
1018,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,True,gini,,,,2,80,25,
3788,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,70,15,
1007,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,True,gini,,,,2,70,25,
3789,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,70,20,
3790,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,70,25,
3791,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,70,30,
996,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,True,gini,,,,2,60,25,
3794,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,80,2,
3803,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,80,35,
3795,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,3,80,3,
3796,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,80,5,
3797,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,80,7,
974,RF,0.25,0.5266666666666666,1.0,0.21294235004912584,,True,gini,,,,2,40,25,
3798,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,80,10,
3799,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,3,80,15,
3800,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,80,20,
3801,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,80,25,
3802,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,3,80,30,
3677,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,80,10,
3675,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,5,80,5,
1953,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,True,entropy,,,,2,50,25,
3558,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,80,20,
1739,RF,0.25,0.5399999999999999,1.0,0.21084486134491293,,True,entropy,,,,5,80,5,
3546,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,70,15,
3547,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,70,20,
3548,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,70,25,
3549,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,70,30,
3550,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,70,35,
3553,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,80,3,
1706,RF,0.25,0.56,1.0,0.20604745947367456,,True,entropy,,,,5,50,5,
3557,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,80,15,
3559,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,80,25,
3539,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,60,35,
3560,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,80,30,
3561,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,80,35,
3565,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,9,90,5,
3566,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,90,7,
3567,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,90,10,
3568,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,90,15,
3569,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,90,20,
3570,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,90,25,
3571,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,90,30,
3542,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,70,3,
3538,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,60,30,
3308,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,70,35,
3515,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,40,25,
3483,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,25,30,
3484,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,25,35,
3492,RF,0.25,0.5316666666666666,1.0,0.20391310785615413,,False,entropy,,,,9,30,20,
1898,RF,0.25,0.5316666666666666,1.0,0.20391310785615413,,True,entropy,,,,2,20,25,
3495,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,30,35,
3504,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,35,25,
3505,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,35,30,
3506,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,35,35,
3514,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,40,20,
3516,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,40,30,
3537,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,60,25,
3517,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,40,35,
3523,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,50,10,
3524,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,50,15,
3525,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,50,20,
3526,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,50,25,
3527,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,50,30,
3528,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,50,35,
3535,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,60,15,
3536,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,60,20,
3572,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,90,35,
3574,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,9,100,2,
3674,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,80,3,
3660,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,60,35,
3646,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,50,20,
3647,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,50,25,
3648,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,50,30,
3649,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,50,35,
3655,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,60,10,
3656,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,60,15,
3657,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,60,20,
3658,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,60,25,
3659,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,60,30,
3664,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,70,5,
3643,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,False,entropy,,,,5,50,7,
1370,RF,0.25,0.5716666666666667,1.0,0.19351284769291735,,True,entropy,,,,13,70,25,
3666,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,70,10,
3667,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,70,15,
3668,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,70,20,
3669,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,70,25,
3670,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,70,30,
1347,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,True,entropy,,,,13,50,20,
3671,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,70,35,
3673,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,80,2,
3645,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,50,15,
3638,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,40,35,
3576,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,100,5,
3605,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,25,35,
1645,RF,0.25,0.5766666666666667,1.0,0.20725722075613084,,True,entropy,,,,9,100,25,
3578,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,100,10,
3579,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,9,100,15,
1633,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,True,entropy,,,,9,90,20,
3580,RF,0.0,0.44000000000000006,1.0,0.25972207367791356,,False,entropy,,,,9,100,20,
3581,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,100,25,
3582,RF,0.0,0.4600000000000001,1.0,0.2635442193552261,,False,entropy,,,,9,100,30,
3583,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,9,100,35,
3594,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,20,35,
3615,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,30,30,
3637,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,40,30,
3616,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,30,35,
1513,RF,0.25,0.5149999999999999,1.0,0.19894862541760763,,True,entropy,,,,11,90,25,
1502,RF,0.25,0.5433333333333333,1.0,0.21669230617526677,,True,entropy,,,,11,80,25,
3625,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,35,25,
1492,RF,0.3333333333333333,0.5466666666666666,1.0,0.17713773674115232,,True,entropy,,,,11,70,30,
3627,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,5,35,35,
3633,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,40,10,
3635,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,40,20,
3636,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,5,40,25,
2493,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,11,100,30,
2494,RF,0.0,0.44000000000000006,1.0,0.25972207367791356,,False,gini,,,,11,100,35,
3384,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,11,35,30,
3051,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,60,15,
3063,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,70,20,
3062,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,70,15,
3060,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,70,7,
3057,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,False,gini,,,,,70,2,
3333,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,13,100,3,
3055,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,60,35,
3054,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,60,30,
3053,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,60,25,
3052,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,60,20,
3050,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,60,10,
3065,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,70,30,
3046,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,gini,,,,,60,2,
3044,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,50,35,
3043,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,50,30,
3042,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,50,25,
3041,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,50,20,
3040,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,50,15,
3033,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,40,35,
3032,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,40,30,
3031,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,40,25,
3064,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,70,25,
3066,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,70,35,
3336,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,100,10,
3082,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,90,7,
3097,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,100,25,
3095,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,100,15,
3094,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,100,10,
3093,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,100,7,
3091,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,100,3,
3330,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,entropy,,,,13,90,35,
3087,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,90,30,
3086,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,90,25,
3083,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,90,10,
3081,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,90,5,
3332,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,13,100,2,
3079,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,90,2,
3077,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,80,35,
3076,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,80,30,
3075,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,80,25,
3074,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,80,20,
3073,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,80,15,
3072,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,,80,10,
3070,RF,0.25,0.5516666666666666,1.0,0.19978460623603833,,False,gini,,,,,80,5,
3069,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,gini,,,,,80,3,
3030,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,40,20,
3022,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,35,35,
3099,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,100,35,
2945,RF,0.25,0.47833333333333333,1.0,0.2052166876472011,,False,gini,,,,2,70,35,
2956,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,80,35,
2955,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,80,30,
2954,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,80,25,
2953,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,80,20,
2952,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,80,15,
2951,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,80,10,
2950,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,80,7,
2949,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,80,5,
2947,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,80,2,
2944,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,70,30,
2959,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,3,
2943,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,70,25,
2942,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,70,20,
2941,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,70,15,
2940,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,70,10,
2939,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,gini,,,,2,70,7,
2938,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,70,5,
2937,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,gini,,,,2,70,3,
2936,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,70,2,
2934,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,60,35,
2958,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,90,2,
2961,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,7,
3021,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,35,30,
2978,RF,0.0,0.44000000000000006,1.0,0.25972207367791356,,False,gini,,,,2,100,35,
3020,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,gini,,,,,35,25,
3337,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,100,15,
3011,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,30,35,
3010,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,30,30,
3009,RF,0.25,0.5316666666666666,1.0,0.20391310785615413,,False,gini,,,,,30,25,
3338,RF,0.0,0.44000000000000006,1.0,0.25972207367791356,,False,entropy,,,,13,100,20,
2999,RF,0.25,0.5316666666666666,1.0,0.20391310785615413,,False,gini,,,,,25,30,
3339,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,100,25,
3340,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,entropy,,,,13,100,30,
2976,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,100,25,
2962,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,10,
2975,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,100,20,
2973,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,100,10,
2970,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,100,3,
3341,RF,0.0,0.4600000000000001,1.0,0.2635442193552261,,False,entropy,,,,13,100,35,
2967,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,35,
2966,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,30,
2965,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,25,
2964,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,90,20,
2963,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,gini,,,,2,90,15,
3098,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,,100,30,
3329,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,entropy,,,,13,90,30,
2932,RF,0.0,0.465,1.0,0.2521518501926082,,False,gini,,,,2,60,25,
3217,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,15,100,20,
3241,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,25,30,
3240,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,25,25,
3316,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,80,20,
3317,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,80,25,
3231,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,20,35,
3318,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,80,30,
3220,RF,0.0,0.4600000000000001,1.0,0.2635442193552261,,False,entropy,,,,15,100,35,
3219,RF,0.0,0.4600000000000001,1.0,0.2635442193552261,,False,entropy,,,,15,100,30,
3218,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,15,100,25,
3216,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,15,100,15,
3252,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,30,30,
3215,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,15,100,10,
3214,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,15,100,7,
3213,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,15,100,5,
3212,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,15,100,3,
3211,RF,0.25,0.5183333333333333,1.0,0.20554129079633177,,False,entropy,,,,15,100,2,
3319,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,80,35,
3209,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,15,90,35,
3208,RF,0.0,0.48500000000000004,1.0,0.2541270460922165,,False,entropy,,,,15,90,30,
3207,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,15,90,25,
3315,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,80,15,
3253,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,30,35,
3205,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,15,90,15,
3286,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,50,35,
3306,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,70,25,
3305,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,70,20,
3304,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,70,15,
3302,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,70,7,
3297,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,60,35,
3296,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,60,30,
3295,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,60,25,
3294,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,60,20,
3293,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,60,15,
3285,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,50,30,
3262,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,35,25,
3284,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,50,25,
3283,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,50,20,
3282,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,50,15,
3275,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,40,35,
3273,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,40,25,
3272,RF,0.25,0.49833333333333335,1.0,0.2063505647085938,,False,entropy,,,,13,40,20,
3271,RF,0.25,0.5316666666666666,1.0,0.20391310785615413,,False,entropy,,,,13,40,15,
3264,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,35,35,
3263,RF,0.0,0.465,1.0,0.2521518501926082,,False,entropy,,,,13,35,30,
